File_ID,Province,Lender,Refi_Type,Professional,Disbursement,Date_Received,Maturity_Date,Date_Funded,Delay_Reason,Funds_Confirmed
FCT-739756,ON,RBC,Internal,Ontario Title Law,449866,2025-03-25,2025-04-15,2025-04-20,Internal: Processing Backlog,Yes
FCT-739757,QC,NBC,Internal,Maitre Belanger,507992,2026-01-10,2026-01-21,2026-01-25,None,Yes
FCT-739758,ON,ScotiaBank,Internal,Smith & Co,744832,2025-07-09,2025-07-15,2025-07-21,None,Yes
FCT-739759,AB,NBC,Internal,West Coast Legal,341157,2025-06-19,2025-07-02,2025-07-06,None,Yes
FCT-739760,QC,BMO,Internal,Maitre Belanger,341095,2025-05-16,2025-05-22,2025-06-02,None,Yes
FCT-739761,QC,Fairstone,Internal,Maitre Lavoie,161684,2026-01-23,2026-02-13,2026-01-25,None (Pre-scheduled),Yes
FCT-739762,NB,TD,Internal,Smith & Co,183404,2025-08-16,2025-08-24,2025-09-02,None,Yes
FCT-739763,QC,NBC,Internal,Maitre Lavoie,749424,2025-08-11,2025-08-20,2025-08-25,None,Yes
FCT-739764,BC,RBC,Internal,Ontario Title Law,557030,2026-01-02,2026-01-16,2026-01-19,None,Yes
FCT-739765,BC,NBC,External,Ontario Title Law,434090,2025-12-22,2026-01-06,2026-01-11,External: Payout Delay,Yes
FCT-739766,NB,BMO,External,Maritime Legal,577777,2025-01-06,2025-01-27,2025-01-27,External: Payout Delay,Yes
FCT-739767,QC,NBC,Internal,Maitre Lavoie,338727,2025-05-23,2025-06-06,2025-06-05,None,Yes
FCT-739768,NS,RBC,Internal,Smith & Co,155604,2025-07-14,2025-08-01,2025-07-30,None,Yes
FCT-739769,AB,ScotiaBank,Internal,Ontario Title Law,616140,2025-12-12,2025-12-23,2025-12-27,None,Yes
FCT-739770,AB,ScotiaBank,Internal,Ontario Title Law,488968,2025-02-18,2025-02-23,2025-03-07,None,Yes
FCT-739771,NB,TD,Internal,Smith & Co,658073,2025-12-16,2025-12-30,2026-01-01,None,Yes
FCT-739772,QC,Fairstone,External,Maitre Belanger,404004,2025-07-02,2025-07-16,2025-07-04,None (Pre-scheduled),Yes
FCT-739773,AB,TD,External,Smith & Co,237689,2025-06-24,2025-07-03,2025-07-18,External: Payout Delay,Yes
FCT-739774,QC,ScotiaBank,Internal,Maitre Lavoie,386957,2025-12-07,2025-12-12,2025-12-30,Internal: Processing Backlog,Yes
FCT-739775,ON,Fairstone,Internal,Maritime Legal,592093,2025-08-16,2025-08-27,2025-08-18,None (Pre-scheduled),Yes
FCT-739776,ON,BMO,External,Maritime Legal,410402,2025-10-30,2025-11-18,2025-11-23,External: Payout Delay,Yes
FCT-739777,BC,TD,Internal,Ontario Title Law,211882,2025-02-13,2025-02-24,2025-02-27,None,Yes
FCT-739778,QC,BMO,Internal,Maitre Cote,296301,2025-10-25,2025-11-02,2025-11-08,None,Yes
FCT-739779,QC,TD,External,Maitre Cote,601265,2025-07-23,2025-08-12,2025-08-12,External: Payout Delay,Yes
FCT-739780,AB,NBC,External,Maritime Legal,230192,2025-01-15,2025-01-31,2025-02-07,External: Payout Delay,Yes
FCT-739781,QC,TD,Internal,Maitre Tremblay,552806,2025-10-18,2025-10-31,2025-10-31,None,Yes
FCT-739782,ON,BMO,External,West Coast Legal,453885,2025-12-03,2025-12-18,2025-12-23,External: Payout Delay,Yes
FCT-739783,QC,TD,Internal,Maitre Lavoie,504836,2025-06-20,2025-06-27,2025-07-04,None,Yes
FCT-739784,ON,Fairstone,Internal,West Coast Legal,593097,2025-06-24,2025-07-08,2025-06-27,None (Pre-scheduled),Yes
FCT-739785,ON,NBC,External,Maritime Legal,467667,2025-02-10,2025-02-22,2025-03-02,External: Payout Delay,Yes
FCT-739786,NS,NBC,Internal,West Coast Legal,327587,2025-03-12,2025-03-17,2025-03-26,None,Yes
FCT-739787,AB,Fairstone,Internal,West Coast Legal,652085,2025-11-15,2025-11-20,2025-11-18,None (Pre-scheduled),Yes
FCT-739788,ON,RBC,Internal,Ontario Title Law,715749,2025-01-27,2025-02-17,2025-02-08,None,Yes
FCT-739789,ON,NBC,External,Maritime Legal,292806,2026-01-23,2026-02-10,2026-02-12,External: Payout Delay,Yes
FCT-739790,QC,TD,Internal,Maitre Tremblay,237927,2025-06-22,2025-07-02,2025-07-09,None,Yes
FCT-739791,QC,TD,External,Maitre Cote,261536,2025-07-17,2025-07-30,2025-08-05,External: Payout Delay,Yes
FCT-739792,ON,NBC,Internal,West Coast Legal,287761,2025-06-15,2025-07-04,2025-06-29,None,Yes
FCT-739793,AB,NBC,Internal,Maritime Legal,625596,2025-06-17,2025-06-23,2025-06-30,None,Yes
FCT-739794,QC,RBC,Internal,Maitre Tremblay,217186,2026-01-29,2026-02-16,2026-02-10,None,Yes
FCT-739795,QC,Fairstone,External,Maitre Lavoie,182766,2025-10-19,2025-11-07,2025-10-21,None (Pre-scheduled),Yes
FCT-739796,QC,BMO,External,Maitre Tremblay,640027,2025-11-01,2025-11-10,2025-11-25,External: Payout Delay,Yes
FCT-739797,ON,Fairstone,Internal,West Coast Legal,232996,2025-08-22,2025-09-06,2025-08-24,None (Pre-scheduled),Yes
FCT-739798,NB,NBC,External,Maritime Legal,689928,2025-12-24,2026-01-08,2026-01-16,External: Payout Delay,Yes
FCT-739799,QC,Fairstone,External,Maitre Cote,282471,2025-01-29,2025-02-09,2025-02-01,None (Pre-scheduled),Yes
FCT-739800,QC,TD,Internal,Maitre Lavoie,714072,2025-01-08,2025-01-23,2025-01-21,None,Yes
FCT-739801,QC,TD,Internal,Maitre Tremblay,397762,2025-09-30,2025-10-14,2025-10-16,None,Yes
FCT-739802,QC,Fairstone,External,Maitre Belanger,423508,2025-09-13,2025-09-28,2025-09-16,None (Pre-scheduled),Yes
FCT-739803,QC,BMO,Internal,Maitre Tremblay,203535,2025-03-13,2025-03-27,2025-03-25,None,Yes
FCT-739804,QC,RBC,Internal,Maitre Tremblay,657159,2025-09-19,2025-10-06,2025-10-03,None,Yes
FCT-739805,QC,ScotiaBank,Internal,Maitre Belanger,652324,2025-06-17,2025-07-01,2025-07-02,None,Yes
FCT-739806,BC,NBC,Internal,Maritime Legal,713135,2025-03-27,2025-04-15,2025-04-19,Internal: Processing Backlog,Yes
FCT-739807,AB,TD,External,Smith & Co,548080,2025-05-05,2025-05-23,2025-05-26,External: Payout Delay,Yes
FCT-739808,AB,BMO,External,Maritime Legal,729792,2025-10-02,2025-10-19,2025-10-26,External: Payout Delay,Yes
FCT-739809,BC,BMO,Internal,Ontario Title Law,693081,2025-06-16,2025-06-22,2025-07-02,None,Yes
FCT-739810,ON,NBC,External,Ontario Title Law,445221,2026-01-04,2026-01-10,2026-01-25,External: Payout Delay,Yes
FCT-739811,QC,NBC,Internal,Maitre Tremblay,195544,2025-05-26,2025-05-31,2025-06-14,Lender: Missing Docs,Yes
FCT-739812,QC,RBC,Internal,Maitre Cote,225738,2025-08-02,2025-08-22,2025-08-14,None,Yes
FCT-739813,QC,RBC,Internal,Maitre Belanger,622890,2025-12-25,2026-01-09,2026-01-16,Internal: Processing Backlog,Yes
FCT-739814,BC,ScotiaBank,Internal,Ontario Title Law,285520,2025-02-22,2025-02-28,2025-03-07,None,Yes
FCT-739815,ON,ScotiaBank,Internal,West Coast Legal,352952,2025-04-19,2025-04-24,2025-05-02,None,Yes
FCT-739816,AB,TD,Internal,Smith & Co,197835,2025-09-15,2025-09-24,2025-09-28,None,Yes
FCT-739817,BC,BMO,Internal,West Coast Legal,324299,2025-09-14,2025-10-02,2025-09-29,None,Yes
FCT-739818,BC,ScotiaBank,External,Maritime Legal,564060,2025-11-26,2025-12-13,2025-12-17,External: Payout Delay,Yes
FCT-739819,QC,RBC,External,Maitre Belanger,548908,2025-12-12,2025-12-22,2025-12-31,External: Payout Delay,Yes
FCT-739820,AB,TD,Internal,Ontario Title Law,170614,2025-10-27,2025-11-08,2025-11-11,None,Yes
FCT-739821,QC,RBC,External,Maitre Belanger,458330,2025-04-18,2025-04-24,2025-05-12,External: Payout Delay,Yes
FCT-739822,QC,TD,Internal,Maitre Cote,399782,2025-03-10,2025-03-25,2025-03-23,None,Yes
FCT-739823,QC,NBC,External,Maitre Belanger,708775,2026-01-27,2026-02-08,2026-02-19,External: Payout Delay,Yes
FCT-739824,QC,Fairstone,External,Maitre Cote,484214,2025-06-06,2025-06-13,2025-06-09,None (Pre-scheduled),Yes
FCT-739825,BC,Fairstone,Internal,Smith & Co,390118,2025-11-01,2025-11-17,2025-11-04,None (Pre-scheduled),Yes
FCT-739826,ON,ScotiaBank,External,Ontario Title Law,697785,2025-01-24,2025-02-05,2025-02-14,External: Payout Delay,Yes
FCT-739827,QC,BMO,Internal,Maitre Cote,710782,2025-01-12,2025-01-23,2025-01-24,None,Yes
FCT-739828,QC,NBC,External,Maitre Belanger,659490,2025-01-10,2025-01-28,2025-02-01,External: Payout Delay,Yes
FCT-739829,QC,RBC,External,Maitre Belanger,619843,2025-04-26,2025-05-17,2025-05-16,External: Payout Delay,Yes
FCT-739830,NB,NBC,Internal,Maritime Legal,681433,2026-01-06,2026-01-16,2026-01-23,None,Yes
FCT-739831,AB,Fairstone,Internal,Maritime Legal,443411,2025-07-09,2025-07-21,2025-07-12,None (Pre-scheduled),Yes
FCT-739832,BC,ScotiaBank,Internal,West Coast Legal,465399,2025-12-08,2025-12-27,2025-12-21,None,Yes
FCT-739833,NS,ScotiaBank,Internal,West Coast Legal,189591,2025-09-11,2025-09-25,2025-09-24,None,Yes
FCT-739834,ON,Fairstone,Internal,Maritime Legal,361766,2025-11-16,2025-12-05,2025-11-18,None (Pre-scheduled),Yes
FCT-739835,ON,NBC,External,Ontario Title Law,543788,2025-01-01,2025-01-07,2025-01-20,External: Payout Delay,Yes
FCT-739836,NS,ScotiaBank,Internal,Smith & Co,632569,2025-07-09,2025-07-22,2025-08-05,Internal: Processing Backlog,Yes
FCT-739837,ON,TD,Internal,West Coast Legal,418508,2025-10-28,2025-11-06,2025-11-10,None,Yes
FCT-739838,QC,BMO,Internal,Maitre Lavoie,648092,2025-01-13,2025-01-30,2025-01-30,None,Yes
FCT-739839,QC,BMO,External,Maitre Belanger,313200,2025-03-17,2025-03-29,2025-04-08,External: Payout Delay,Yes
FCT-739840,QC,RBC,External,Maitre Cote,345618,2025-03-16,2025-03-25,2025-04-09,External: Payout Delay,Yes
FCT-739841,QC,Fairstone,Internal,Maitre Belanger,406797,2025-05-04,2025-05-09,2025-05-06,None (Pre-scheduled),Yes
FCT-739842,QC,Fairstone,Internal,Maitre Belanger,624106,2025-03-22,2025-04-02,2025-03-24,None (Pre-scheduled),Yes
FCT-739843,ON,RBC,Internal,Smith & Co,393013,2025-09-27,2025-10-18,2025-10-14,None,Yes
FCT-739844,QC,RBC,External,Maitre Belanger,299722,2025-02-08,2025-02-17,2025-03-04,External: Payout Delay,Yes
FCT-739845,BC,RBC,Internal,West Coast Legal,613413,2025-11-03,2025-11-16,2025-11-30,Internal: Processing Backlog,Yes
FCT-739846,QC,NBC,Internal,Maitre Lavoie,663381,2025-12-24,2026-01-03,2026-01-09,None,Yes
FCT-739847,ON,BMO,Internal,Smith & Co,198280,2025-08-19,2025-08-31,2025-08-31,None,Yes
FCT-739848,AB,ScotiaBank,Internal,Ontario Title Law,252712,2025-05-30,2025-06-18,2025-06-16,None,Yes
FCT-739849,QC,Fairstone,Internal,Maitre Belanger,660984,2025-02-02,2025-02-08,2025-02-04,None (Pre-scheduled),Yes
FCT-739850,QC,RBC,External,Maitre Belanger,164693,2025-10-21,2025-10-31,2025-11-13,External: Payout Delay,Yes
FCT-739851,ON,TD,Internal,Smith & Co,288101,2025-04-29,2025-05-17,2025-05-14,None,Yes
FCT-739852,QC,BMO,Internal,Maitre Cote,627858,2025-09-15,2025-09-29,2025-10-02,None,Yes
FCT-739853,QC,NBC,External,Maitre Tremblay,302302,2025-07-22,2025-08-09,2025-08-11,External: Payout Delay,Yes
FCT-739854,QC,NBC,Internal,Maitre Lavoie,288701,2025-12-09,2025-12-19,2025-12-23,None,Yes
FCT-739855,ON,TD,Internal,West Coast Legal,596770,2025-12-25,2026-01-04,2026-01-11,None,Yes
FCT-739856,ON,ScotiaBank,Internal,Ontario Title Law,253331,2025-12-15,2025-12-20,2025-12-29,None,Yes
FCT-739857,QC,BMO,Internal,Maitre Cote,511303,2025-08-30,2025-09-10,2025-09-15,None,Yes
FCT-739858,QC,TD,Internal,Maitre Belanger,229167,2025-03-28,2025-04-16,2025-04-10,None,Yes
FCT-739859,QC,ScotiaBank,Internal,Maitre Belanger,304362,2025-01-12,2025-01-22,2025-01-24,None,Yes
FCT-739860,ON,RBC,Internal,West Coast Legal,692445,2025-06-27,2025-07-06,2025-07-10,None,Yes
FCT-739861,QC,BMO,External,Maitre Lavoie,579455,2025-01-06,2025-01-26,2025-01-30,External: Payout Delay,Yes
FCT-739862,ON,NBC,Internal,Smith & Co,377189,2025-03-26,2025-04-09,2025-04-07,None,Yes
FCT-739863,ON,BMO,Internal,Ontario Title Law,303788,2026-01-25,2026-02-15,2026-02-21,Internal: Processing Backlog,Yes
FCT-739864,QC,BMO,Internal,Maitre Cote,707803,2025-09-08,2025-09-17,2025-09-26,Lender: Missing Docs,Yes
FCT-739865,QC,NBC,Internal,Maitre Tremblay,560203,2025-11-13,2025-12-01,2025-11-25,None,Yes
FCT-739866,ON,RBC,Internal,Smith & Co,745971,2025-06-04,2025-06-11,2025-06-17,None,Yes
FCT-739867,BC,Fairstone,Internal,Smith & Co,203956,2025-08-15,2025-09-02,2025-08-18,None (Pre-scheduled),Yes
FCT-739868,QC,RBC,Internal,Maitre Belanger,532319,2025-09-01,2025-09-15,2025-09-13,None,Yes
FCT-739869,QC,Fairstone,Internal,Maitre Tremblay,243840,2025-01-30,2025-02-05,2025-02-02,None (Pre-scheduled),Yes
FCT-739870,QC,TD,Internal,Maitre Cote,267081,2025-06-02,2025-06-11,2025-06-18,None,Yes
FCT-739871,AB,TD,External,Smith & Co,206535,2025-01-04,2025-01-21,2025-01-25,External: Payout Delay,Yes
FCT-739872,AB,NBC,Internal,Maritime Legal,407081,2026-01-27,2026-02-09,2026-02-12,None,Yes
FCT-739873,QC,TD,External,Maitre Cote,171397,2025-08-06,2025-08-19,2025-08-30,External: Payout Delay,Yes
FCT-739874,QC,Fairstone,External,Maitre Tremblay,299947,2026-01-04,2026-01-12,2026-01-06,None (Pre-scheduled),Yes
FCT-739875,ON,NBC,Internal,Maritime Legal,469171,2025-01-16,2025-02-02,2025-01-28,None,Yes
FCT-739876,QC,RBC,Internal,Maitre Belanger,470728,2025-12-24,2026-01-07,2026-01-06,None,Yes
FCT-739877,QC,NBC,Internal,Maitre Cote,669024,2026-01-08,2026-01-22,2026-01-24,None,Yes
FCT-739878,QC,RBC,Internal,Maitre Tremblay,496294,2025-05-06,2025-05-26,2025-05-20,None,No - Bank Dispute
FCT-739879,BC,NBC,Internal,West Coast Legal,560871,2025-07-05,2025-07-26,2025-07-22,None,Yes
FCT-739880,QC,NBC,Internal,Maitre Lavoie,508079,2025-07-07,2025-07-21,2025-07-21,None,Yes
FCT-739881,BC,TD,Internal,Maritime Legal,608688,2025-05-12,2025-05-26,2025-05-26,None,Yes
FCT-739882,ON,Fairstone,Internal,West Coast Legal,540986,2025-04-22,2025-05-01,2025-04-25,None (Pre-scheduled),Yes
FCT-739883,ON,NBC,Internal,West Coast Legal,512616,2025-06-04,2025-06-25,2025-06-18,None,Yes
FCT-739884,ON,ScotiaBank,External,Ontario Title Law,358571,2025-10-27,2025-11-03,2025-11-16,External: Payout Delay,Yes
FCT-739885,BC,NBC,Internal,West Coast Legal,169936,2025-10-17,2025-10-23,2025-10-30,None,Yes
FCT-739886,QC,TD,Internal,Maitre Lavoie,399231,2025-11-20,2025-11-30,2025-12-03,None,Yes
FCT-739887,NS,ScotiaBank,External,Ontario Title Law,194593,2025-03-29,2025-04-09,2025-04-18,External: Payout Delay,Yes
FCT-739888,QC,RBC,Internal,Maitre Tremblay,400120,2025-01-26,2025-01-31,2025-02-12,None,Yes
FCT-739889,ON,RBC,Internal,Maritime Legal,662701,2025-08-15,2025-08-22,2025-08-31,None,Yes
FCT-739890,AB,NBC,Internal,Maritime Legal,653818,2025-05-27,2025-06-17,2025-06-13,None,Yes
FCT-739891,QC,RBC,Internal,Maitre Lavoie,190839,2025-10-25,2025-11-02,2025-11-08,None,Yes
FCT-739892,QC,TD,Internal,Maitre Cote,522943,2025-11-18,2025-11-26,2025-12-03,None,Yes
FCT-739893,QC,TD,Internal,Maitre Belanger,323958,2025-05-16,2025-05-23,2025-05-28,None,Yes
FCT-739894,QC,TD,Internal,Maitre Tremblay,245240,2025-09-15,2025-10-06,2025-09-27,None,Yes
FCT-739895,AB,Fairstone,External,Maritime Legal,483956,2025-11-06,2025-11-19,2025-11-09,None (Pre-scheduled),Yes
FCT-739896,ON,ScotiaBank,External,Smith & Co,361814,2025-03-31,2025-04-07,2025-04-20,External: Payout Delay,Yes
FCT-739897,ON,TD,External,West Coast Legal,345426,2025-10-29,2025-11-16,2025-11-21,External: Payout Delay,Yes
FCT-739898,NB,Fairstone,Internal,Ontario Title Law,615212,2026-01-14,2026-01-20,2026-01-16,None (Pre-scheduled),Yes
FCT-739899,QC,RBC,External,Maitre Tremblay,710452,2025-01-22,2025-02-04,2025-02-23,External: Payout Delay,Yes
FCT-739900,ON,TD,Internal,Ontario Title Law,305863,2025-02-14,2025-02-21,2025-02-28,None,Yes
FCT-739901,QC,NBC,Internal,Maitre Cote,711052,2025-01-16,2025-02-03,2025-01-29,None,Yes
FCT-739902,QC,BMO,Internal,Maitre Tremblay,384025,2025-10-16,2025-11-04,2025-10-30,None,Yes
FCT-739903,NB,NBC,Internal,Smith & Co,710170,2025-11-22,2025-12-12,2025-12-04,None,Yes
FCT-739904,QC,NBC,Internal,Maitre Tremblay,413623,2025-09-14,2025-10-03,2025-10-11,Lender: Missing Docs,Yes
FCT-739905,ON,RBC,External,West Coast Legal,157419,2025-07-27,2025-08-13,2025-08-19,External: Payout Delay,Yes
FCT-739906,QC,NBC,Internal,Maitre Tremblay,561922,2025-01-06,2025-01-24,2025-01-23,None,Yes
FCT-739907,QC,RBC,Internal,Maitre Cote,481872,2026-01-09,2026-01-29,2026-01-22,None,Yes
FCT-739908,QC,Fairstone,Internal,Maitre Lavoie,526605,2025-01-04,2025-01-14,2025-01-07,None (Pre-scheduled),Yes
FCT-739909,AB,BMO,Internal,Maritime Legal,375311,2025-04-07,2025-04-18,2025-04-22,None,Yes
FCT-739910,BC,Fairstone,Internal,Smith & Co,275057,2025-10-26,2025-11-06,2025-10-28,None (Pre-scheduled),Yes
FCT-739911,QC,Fairstone,Internal,Maitre Lavoie,167096,2025-06-01,2025-06-07,2025-06-03,None (Pre-scheduled),Yes
FCT-739912,QC,TD,Internal,Maitre Belanger,535087,2025-11-12,2025-11-18,2025-12-09,Internal: Processing Backlog,Yes
FCT-739913,NB,NBC,External,West Coast Legal,257475,2025-07-30,2025-08-17,2025-08-21,External: Payout Delay,Yes
FCT-739914,QC,TD,Internal,Maitre Tremblay,452118,2025-11-23,2025-12-03,2025-12-05,None,Yes
FCT-739915,QC,RBC,Internal,Maitre Cote,608282,2025-12-24,2026-01-04,2026-01-09,None,Yes
FCT-739916,QC,BMO,Internal,Maitre Cote,537723,2025-06-20,2025-07-07,2025-07-02,None,Yes
FCT-739917,AB,BMO,External,West Coast Legal,438706,2025-07-01,2025-07-17,2025-07-21,External: Payout Delay,Yes
FCT-739918,QC,TD,External,Maitre Belanger,302650,2025-10-13,2025-11-03,2025-11-04,External: Payout Delay,Yes
FCT-739919,ON,TD,Internal,West Coast Legal,249540,2025-11-24,2025-12-03,2025-12-09,None,Yes
FCT-739920,ON,BMO,External,West Coast Legal,257933,2025-12-07,2025-12-27,2026-01-08,External: Payout Delay,Yes
FCT-739921,AB,NBC,External,Ontario Title Law,251405,2026-01-08,2026-01-27,2026-01-31,External: Payout Delay,Yes
FCT-739922,QC,NBC,Internal,Maitre Belanger,676002,2025-12-12,2026-01-01,2025-12-26,None,Yes
FCT-739923,QC,NBC,Internal,Maitre Belanger,329973,2025-12-14,2026-01-02,2025-12-31,None,Yes
FCT-739924,ON,TD,Internal,Maritime Legal,671864,2025-03-03,2025-03-13,2025-03-17,None,Yes
FCT-739925,QC,RBC,External,Maitre Tremblay,495820,2025-09-24,2025-10-15,2025-10-13,External: Payout Delay,Yes
FCT-739926,NB,BMO,Internal,Ontario Title Law,685449,2025-08-07,2025-08-16,2025-08-20,None,Yes
FCT-739927,QC,NBC,External,Maitre Lavoie,712386,2025-06-13,2025-07-03,2025-07-06,External: Payout Delay,Yes
FCT-739928,NS,BMO,Internal,Smith & Co,587699,2025-04-27,2025-05-14,2025-05-11,None,Yes
FCT-739929,QC,TD,External,Maitre Lavoie,452021,2026-01-26,2026-02-11,2026-02-14,External: Payout Delay,Yes
FCT-739930,QC,NBC,Internal,Maitre Belanger,667993,2026-01-14,2026-02-04,2026-01-30,None,Yes
FCT-739931,ON,Fairstone,Internal,Smith & Co,362839,2025-06-04,2025-06-21,2025-06-06,None (Pre-scheduled),Yes
FCT-739932,ON,ScotiaBank,External,Maritime Legal,394342,2025-07-24,2025-08-03,2025-08-14,External: Payout Delay,Yes
FCT-739933,QC,TD,Internal,Maitre Cote,425193,2025-10-14,2025-10-26,2025-10-26,None,Yes
FCT-739934,ON,BMO,Internal,Ontario Title Law,450752,2025-04-27,2025-05-14,2025-05-09,None,Yes
FCT-739935,ON,Fairstone,Internal,Maritime Legal,488784,2025-09-04,2025-09-11,2025-09-07,None (Pre-scheduled),Yes
FCT-739936,QC,ScotiaBank,External,Maitre Lavoie,214385,2025-12-07,2025-12-28,2025-12-27,External: Payout Delay,Yes
FCT-739937,QC,TD,External,Maitre Lavoie,728392,2026-01-28,2026-02-02,2026-02-18,External: Payout Delay,Yes
FCT-739938,QC,TD,Internal,Maitre Tremblay,532396,2026-02-03,2026-02-23,2026-02-15,None,Yes
FCT-739939,ON,TD,External,West Coast Legal,282342,2026-01-28,2026-02-17,2026-02-17,External: Payout Delay,Yes
FCT-739940,QC,RBC,Internal,Maitre Tremblay,284510,2025-01-11,2025-02-01,2025-01-28,Lender: Missing Docs,Yes
FCT-739941,NS,TD,Internal,Ontario Title Law,319694,2025-07-16,2025-07-28,2025-08-02,None,Yes
FCT-739942,QC,RBC,Internal,Maitre Belanger,433882,2025-08-08,2025-08-17,2025-08-29,Lender: Missing Docs,Yes
FCT-739943,BC,ScotiaBank,External,Ontario Title Law,538784,2025-02-04,2025-02-22,2025-02-25,External: Payout Delay,Yes
FCT-739944,ON,TD,Internal,West Coast Legal,465533,2026-01-14,2026-01-28,2026-01-27,None,Yes
FCT-739945,BC,RBC,Internal,West Coast Legal,191717,2025-04-12,2025-04-29,2025-04-28,None,Yes
FCT-739946,QC,TD,Internal,Maitre Belanger,503873,2025-01-06,2025-01-17,2025-01-23,None,Yes
FCT-739947,ON,ScotiaBank,Internal,Smith & Co,653828,2026-02-03,2026-02-20,2026-02-20,None,Yes
FCT-739948,QC,BMO,Internal,Maitre Belanger,538310,2025-03-04,2025-03-25,2025-03-18,None,Yes
FCT-739949,QC,Fairstone,Internal,Maitre Tremblay,193782,2025-08-25,2025-09-05,2025-08-28,None (Pre-scheduled),Yes
FCT-739950,ON,TD,Internal,Maritime Legal,524644,2025-09-03,2025-09-16,2025-09-19,None,Yes
FCT-739951,QC,RBC,Internal,Maitre Belanger,425322,2025-12-01,2025-12-12,2025-12-17,None,Yes
FCT-739952,QC,NBC,Internal,Maitre Lavoie,277274,2026-01-25,2026-02-14,2026-02-11,None,Yes
FCT-739953,QC,NBC,Internal,Maitre Belanger,497785,2025-12-31,2026-01-10,2026-01-14,None,Yes
FCT-739954,AB,TD,Internal,Maritime Legal,457760,2025-08-29,2025-09-13,2025-09-15,None,Yes
FCT-739955,QC,NBC,Internal,Maitre Cote,194932,2025-12-07,2025-12-16,2025-12-20,None,Yes
FCT-739956,QC,BMO,Internal,Maitre Lavoie,157716,2025-10-09,2025-10-18,2025-10-29,Lender: Missing Docs,Yes
FCT-739957,ON,TD,External,Smith & Co,281595,2025-01-14,2025-02-02,2025-02-04,External: Payout Delay,Yes
FCT-739958,AB,NBC,Internal,Smith & Co,308206,2025-02-19,2025-02-25,2025-03-08,None,Yes
FCT-739959,BC,Fairstone,Internal,Ontario Title Law,205992,2025-08-20,2025-09-06,2025-08-23,None (Pre-scheduled),Yes
FCT-739960,QC,TD,External,Maitre Belanger,506642,2025-03-28,2025-04-04,2025-04-19,External: Payout Delay,Yes
FCT-739961,QC,NBC,Internal,Maitre Belanger,426726,2025-12-31,2026-01-07,2026-01-13,None,Yes
FCT-739962,ON,BMO,External,Smith & Co,541001,2025-09-05,2025-09-23,2025-09-25,External: Payout Delay,Yes
FCT-739963,QC,NBC,Internal,Maitre Belanger,596386,2025-02-14,2025-02-19,2025-02-28,None,Yes
FCT-739964,ON,TD,External,West Coast Legal,605021,2025-08-10,2025-08-25,2025-09-02,External: Payout Delay,Yes
FCT-739965,ON,TD,Internal,Maritime Legal,306690,2025-12-19,2026-01-03,2026-01-03,None,Yes
FCT-739966,QC,TD,Internal,Maitre Tremblay,368898,2026-01-29,2026-02-10,2026-02-11,None,Yes
FCT-739967,NS,ScotiaBank,Internal,Smith & Co,363266,2026-01-04,2026-01-22,2026-01-21,None,Yes
FCT-739968,AB,NBC,External,Maritime Legal,275296,2025-07-16,2025-07-25,2025-08-07,External: Payout Delay,Yes
FCT-739969,NS,BMO,Internal,Smith & Co,500045,2025-09-26,2025-10-15,2025-10-09,None,Yes
FCT-739970,ON,Fairstone,External,Ontario Title Law,249961,2025-10-09,2025-10-14,2025-10-12,None (Pre-scheduled),Yes
FCT-739971,QC,NBC,Internal,Maitre Tremblay,749146,2025-05-30,2025-06-04,2025-06-16,None,Yes
FCT-739972,ON,NBC,External,Maritime Legal,292141,2025-04-05,2025-04-18,2025-04-26,External: Payout Delay,Yes
